Signatory Position,Положення підпису,
Signed,Підписаний,
Signed By (Company),Підписано (компанія),
Signed On,Підписано,
Signee,Сіньє,
Signee (Company),Підписант (компанія),
Signee Details,Signee Детальніше,
Silt,Іл,
"Simple Python Expression, Example: territory != 'All Territories'","Простий вираз Python, Приклад: территорія! = &#39;Усі території&#39;",
Single,Одиночний,
Single Tier Program,Однорівнева програма,
Single Transaction Threshold,Порогова одинична транзакція,
Single Variant,Одиночний варіант,
Size,Розмір,
Skip Delivery Note,Пропустити довідку про доставку,
Skip Material Transfer to WIP Warehouse,Пропустити передачу матеріалів на склад WIP,
Skype ID,Ідентифікатор Skype,
Slideshow,Слайд-шоу,
Small,Невеликий,
Smoothing Constant,Постійна згладжування,
Soap & Detergent,Мило та миючі засоби,
Social Media Post,Пошта в соціальних мережах,
